RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,TypeGlass
0.24790794979080033,0.4481203007518797,0.8600451467268624,0.2829999999999999,0.715130023640663,0.09499999999999999,0.2740434332988624,0.0,0.0,0.0
0.25418410041841355,0.3894736842105262,0.6817155756207675,0.31199999999999994,0.8215130023640658,0.08999999999999998,0.31437435367114774,0.0,0.26666666666666666,0.0
0.31694560669455996,0.649624060150376,0.9097065462753952,0.255,0.5969267139479921,0.022999999999999996,0.28541882109617356,0.0,0.0,0.0
0.1903765690376531,0.4481203007518797,0.8374717832957111,0.374,0.7328605200945617,0.108,0.23578076525336078,0.0,0.0,1.0
0.18933054393305326,0.5127819548872181,0.899548532731377,0.3889999999999999,0.6371158392434992,0.098,0.21716649431230595,0.0,0.0,1.0
0.18514644351465392,0.5157894736842104,0.8803611738148985,0.371,0.6501182033096935,0.09699999999999999,0.2244053774560495,0.0,0.0,1.0
0.1788702928870265,0.49022556390977456,0.8645598194130926,0.361,0.7957615670381628,0.07100000000000001,0.23888314374353659,0.0,0.0,1.0
0.22594142259414696,0.6766917293233083,0.9255079006772009,0.474,0.47517730496453936,0.103,0.20165460186142703,0.0,0.0,1.0
0.2071129707112931,0.4992481203007517,0.90744920993228,0.30199999999999994,0.6205673758865249,0.08999999999999998,0.2709410548086866,0.0,0.0,1.0
0.21757322175731986,0.5879699248120303,0.8893905191873589,0.4109999999999999,0.5768321513002359,0.11,0.22337125129265756,0.0,0.0,1.0
0.24267782426778695,0.33233082706766925,0.8171557562076749,0.271,0.7895981087470432,0.09999999999999999,0.2988624612202687,0.0,0.26666666666666666,1.0
0.2813807531380661,0.5669172932330828,0.9808126410835214,0.349,0.5319148936170208,0.089,0.24301964839710433,0.0,0.1111111111111111,1.0
0.1736401673640131,0.5338345864661656,0.8848758465011286,0.3929999999999999,0.6453900709219855,0.11,0.21716649431230595,0.0,0.9999999999999999,1.0
0.17154811715481344,0.5398496240601505,0.8566591422121895,0.402,0.7281323877068573,0.011,0.2502585315408479,0.0,0.2111111111111111,1.0
0.3974895397489462,0.6902255639097743,0.5733634311512416,0.355,0.4598108747044911,0.07899999999999999,0.39089968976215095,0.0,0.18888888888888888,1.0
0.22803347280334663,0.488721804511278,0.9097065462753952,0.3989999999999999,0.6643026004728139,0.098,0.22337125129265756,0.0,0.0,1.0
0.18305439330544004,0.7218045112781959,0.8848758465011286,0.29899999999999993,0.6477541371158395,0.06,0.2068252326783867,0.0,0.15555555555555556,1.0
0.28870292887029336,0.5699248120300751,0.9446952595936796,0.32100000000000006,0.5472813238770691,0.093,0.2533609100310237,0.0,0.0,1.0
0.27405857740585304,0.6105263157894738,1.0,0.277,0.5661938534278974,0.093,0.2275077559462254,0.0,0.0,1.0
0.46234309623430647,0.8360902255639102,0.0,0.221,0.6040189125295505,0.016,0.5511892450879007,0.0,0.08888888888888889,1.0
0.21652719665272002,0.5654135338345863,0.8893905191873589,0.371,0.6394799054373532,0.08999999999999998,0.22233712512926573,0.0,0.0,1.0
0.2050209205020792,0.47969924812030085,0.8826185101580136,0.358,0.6749408983451524,0.11,0.23474663908996896,0.19,0.2777777777777778,1.0
0.16422594142260039,0.9338345864661655,0.9221218961625283,0.45199999999999996,0.4349881796690305,0.026,0.1509824198552222,0.0,0.13333333333333333,1.0
0.27092050209203933,0.5127819548872181,0.9548532731376975,0.24600000000000002,0.6879432624113466,0.08999999999999998,0.24922440537745594,0.0,0.13333333333333333,1.0
1.0,0.3548872180451128,0.0,0.221,0.0744680851063837,0.019,0.9999999999999999,0.0,0.26666666666666666,1.0
0.7175732217573199,0.43157894736842106,0.0,0.11800000000000002,0.4669030732860495,0.01,0.8283350568769386,0.0,0.0,1.0
0.44142259414225293,0.5578947368421057,0.9255079006772009,0.268,0.6205673758865249,0.08700000000000001,0.2626680455015511,0.0,0.0,1.0
0.8765690376569069,0.0,0.0,0.5640000000000001,0.0,0.093,0.7218200620475695,0.9999999999999999,0.3111111111111111,1.0
0.2102510460251068,0.46616541353383445,0.8848758465011286,0.3889999999999999,0.7494089834515361,0.10600000000000001,0.2037228541882109,0.0,0.0,1.0
0.18096234309624037,0.5879699248120303,0.8871331828442438,0.32700000000000007,0.6040189125295505,0.08999999999999998,0.2450879007238882,0.0,0.0,2.0
0.20606694560669325,0.5443609022556393,0.8668171557562077,0.45799999999999996,0.5638297872340434,0.09699999999999999,0.24922440537745594,0.0,0.18888888888888888,2.0
0.19769874476988036,0.5218045112781953,0.8544018058690747,0.30199999999999994,0.6749408983451524,0.08399999999999999,0.2688728024819027,0.0,0.0,2.0
0.21966527196651953,0.48120300751879697,0.899548532731377,0.31799999999999995,0.5910165484633563,0.098,0.28852119958634936,0.0,0.0,2.0
0.2583682008368271,0.6586466165413536,0.9176072234762979,0.11199999999999999,0.6737588652482263,0.01,0.3019648397104445,0.0,0.0,2.0
0.26673640167364,0.6270676691729324,0.8442437923250563,0.4169999999999999,0.4491725768321526,0.09199999999999998,0.2905894519131331,0.0,0.9999999999999999,2.0
0.33054393305438623,0.6586466165413536,0.8893905191873589,0.143,0.5992907801418426,0.026,0.2988624612202687,0.048,0.26666666666666666,2.0
0.28347280334728,0.5879699248120303,0.8397291196388262,0.3889999999999999,0.4917257683215137,0.08999999999999998,0.30816959669079613,0.0,0.0,2.0
0.20920502092050697,0.5669172932330828,0.8972911963882618,0.33999999999999997,0.6099290780141846,0.08999999999999998,0.25542916235780755,0.0,0.1111111111111111,2.0
0.13702928870291942,0.7413533834586468,0.6738148984198646,0.9999999999999999,0.016548463356974352,0.27099999999999996,0.00827300930713537,0.698,0.0,3.0
0.04602510460250642,0.5172932330827069,0.0,0.857,0.14184397163120543,1.0,0.11271975180972071,0.0,0.0,3.0
0.37970711297070636,0.598496240601504,0.0,0.346,0.5153664302600465,0.053000000000000005,0.6452947259565666,0.0,0.0,3.0
0.357740585774053,0.5744360902255643,0.0,0.45799999999999996,0.6796690307328603,0.076,0.5315408479834537,0.0,0.0,3.0
0.2813807531380661,0.8436090225563908,0.5632054176072235,0.4139999999999999,0.5425531914893611,0.0,0.3340227507755945,0.0,0.0,4.0
0.03870292887029336,0.8300751879699249,0.4379232505643341,0.3889999999999999,1.0,0.0,0.17373319544984478,0.0,0.0,4.0
0.30857740585773286,0.96390977443609,0.19638826185101582,0.45199999999999996,0.5673758865248235,0.0,0.40020682523267825,0.0,0.0,4.0
0.19456066945605244,0.8225563909774438,0.0,0.7629999999999999,0.6418439716312072,0.0,0.35263702171664923,0.17099999999999999,0.0,5.0
0.15167364016737395,0.7714285714285718,0.0,0.7449999999999999,0.7553191489361719,0.013,0.3154084798345398,0.19399999999999998,0.05555555555555555,5.0
0.19979079497908003,0.8255639097744365,0.0,0.514,0.8026004728132374,0.0,0.25853154084798335,0.49799999999999994,0.0,5.0
0.23117154811716034,0.9097744360902258,0.0,0.5329999999999999,0.6773049645390063,0.0,0.26370217166494314,0.505,0.08888888888888889,5.0
0.1841004184100541,0.9548872180451129,0.0,0.617,0.7364066193853436,0.0,0.28128231644260593,0.213,0.0,5.0
0.22803347280334663,0.7909774436090227,0.0,0.5579999999999999,0.7494089834515361,0.0,0.2719751809720785,0.5299999999999999,0.0,5.0
0.1872384937238536,0.7849624060150378,0.0,0.779,0.7706855791962184,0.006,0.3133402275077559,0.127,0.9999999999999999,5.0
0.2353556485355739,0.8977443609022555,0.0,0.639,0.7328605200945617,0.0,0.3040330920372285,0.21,0.0,5.0
0.28556485355647965,0.8120300751879701,0.8194130925507902,0.6009999999999999,0.3037825059101653,0.235,0.0,0.5169999999999999,0.0,5.0
0.46443514644350614,0.7774436090225563,0.9582392776523702,0.153,0.32505910165484586,0.0,0.3753877973112719,0.0,0.0,0.0
0.34518828451882655,0.9142857142857141,0.9424379232505644,0.0,0.4669030732860495,0.005,0.30920372285418807,0.0,0.0,0.0
0.45083682008367987,0.8210526315789477,0.9672686230248307,0.18700000000000003,0.32742316784869985,0.024,0.32368148914167516,0.0,0.0,0.0
0.21757322175731986,0.4390977443609021,0.7234762979683974,0.44199999999999995,0.7174940898345152,0.118,0.26473629782833485,0.0,0.0,1.0
0.29184100418409287,0.5578947368421057,0.91196388261851,0.24300000000000002,0.6371158392434992,0.09199999999999998,0.25232678386763174,0.028999999999999998,0.18888888888888888,1.0
0.27405857740585304,0.503759398496241,0.7437923250564334,0.355,0.6560283687943276,0.09699999999999999,0.28852119958634936,0.044,0.0,1.0
0.32217573221757334,0.7729323308270675,0.0,0.5609999999999999,0.6182033096926709,0.0,0.4901758014477765,0.0,0.0,4.0
0.13493723849373396,1.0000000000000004,0.0,0.6109999999999999,0.7789598108747047,0.0,0.2450879007238882,0.19999999999999998,0.0,5.0
0.4738493723849331,0.9338345864661655,0.5530474040632054,0.5509999999999999,0.09456264775413636,0.12199999999999998,0.3815925542916233,0.0,0.0,5.0
0.46234309623430647,0.5609022556390979,0.9480812641083521,0.156,0.4598108747044911,0.020999999999999998,0.4286549055639063,0.0,0.0,0.0
0.43933054393305326,0.628571428571429,0.9706546275395035,0.18399999999999997,0.4184397163120561,0.03699999999999999,0.3609100310237847,0.0,0.12222222222222222,0.0
0.24790794979080033,0.5127819548872181,0.9051918735891649,0.33299999999999996,0.6713947990543723,0.09199999999999998,0.2512926577042399,0.0,0.12222222222222222,0.0
0.2615062761506266,0.6884504494318504,0.8769751693002258,0.30799999999999994,0.6442080378250576,0.09699999999999999,0.2595656670113753,0.0,0.0,0.0
0.43933054393305326,0.6225563909774436,0.9401805869074491,0.19000000000000003,0.4645390070921991,0.028999999999999998,0.3671147880041363,0.0,0.07777777777777778,0.0
0.25418410041841355,0.4135338345864663,0.8848758465011286,0.355,0.704491725768321,0.09199999999999998,0.26473629782833485,0.0,0.0,0.0
0.23953974895397323,0.4631578947368422,0.9097065462753952,0.31199999999999994,0.6288416075650112,0.09499999999999999,0.2802481902792139,0.0,0.0,0.0
0.1736401673640131,0.5699248120300751,0.8668171557562077,0.355,0.709219858156029,0.098,0.19958634953464316,0.0,0.0,1.0
0.27719665271965255,0.4270676691729327,0.6941309255079008,0.16799999999999995,0.8439716312056742,0.056,0.34953464322647354,0.0,0.2222222222222222,1.0
0.2897489539748932,0.5353383458646617,0.9977426636568849,0.28,0.5555555555555536,0.09699999999999999,0.2543950361944155,0.0,0.0,1.0
0.69979079497908,0.06616541353383498,0.0,0.143,0.6903073286052006,0.0,0.8821096173733193,0.0,0.0,1.0
0.27405857740585304,0.5879699248120303,0.9672686230248307,0.29899999999999993,0.626477541371159,0.08399999999999999,0.2244053774560495,0.0,0.0,1.0
0.17259414225941327,0.5172932330827069,0.899548532731377,0.38,0.6985815602836887,0.11100000000000002,0.20889348500517047,0.0,0.0,1.0
0.2876569037656793,0.49774436090225604,0.9401805869074491,0.255,0.5212765957446805,0.103,0.3050672182006203,0.0,0.24444444444444444,1.0
0.26882845188283966,0.6736842105263157,0.9875846501128668,0.3889999999999999,0.421985815602838,0.08700000000000001,0.23267838676318497,0.0,0.16666666666666666,1.0
0.2897489539748932,0.606015037593985,0.9774266365688489,0.32399999999999995,0.5425531914893611,0.082,0.23991726990692852,0.0,0.0,1.0
0.2071129707112931,0.48120300751879697,0.0,0.48,0.8593380614657224,0.156,0.4219234746639089,0.0,0.0,3.0
0.3870292887029336,0.47969924812030085,0.4051918735891648,0.5859999999999999,0.4999999999999982,0.12199999999999998,0.37642192347466374,0.076,0.5666666666666667,3.0
0.3462343096234264,0.8661654135338348,0.0,0.08399999999999999,0.7742316784870003,0.0,0.5222337125129265,0.0,0.0,4.0
0.21443514644352035,0.8661654135338348,0.0,0.5259999999999999,0.7340425531914896,0.0,0.2626680455015511,0.49799999999999994,0.07777777777777778,5.0
0.17782426778242666,0.9323308270676693,0.0,0.6509999999999999,0.7328605200945617,0.0,0.28541882109617356,0.20299999999999999,0.9999999999999999,5.0
0.3148535564853603,0.6240601503759402,0.8747178329571107,0.32999999999999996,0.4515366430260066,0.089,0.30920372285418807,0.0,0.0,0.0
0.18305439330544004,0.7127819548872179,0.4469525959367946,0.46699999999999997,0.6938534278959807,0.0,0.2771458117890382,0.241,0.0,5.0
