RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,TypeGlass
0.41159830268742326,0.34345549738219927,0.626,0.354916067146283,0.5118110236220481,0.082,0.3883720930232559,0.0,0.8999999999999999,0.0
0.45544554455446473,0.4115183246073302,0.862,0.3465227817745803,0.3070866141732296,0.08700000000000001,0.3127906976744186,0.0,0.32,1.0
0.43705799151342717,0.42408376963350825,0.0,0.08153477218225416,0.8076490438695156,0.0,0.6011627906976745,0.0,0.0,1.0
0.3691654879773836,0.3099476439790576,0.7729999999999999,0.5407673860911272,0.460067491563553,0.10600000000000001,0.2976744186046514,0.0,0.0,1.0
0.9618104667609515,0.03141361256544517,0.0,0.16067146282973618,0.5579302587176596,0.0,1.0,0.0,0.0,1.0
0.628005657708627,0.5183246073298433,0.8689999999999999,0.1822541966426858,0.21484814398200136,0.0,0.43837209302325586,0.0,0.0,2.0
0.3281471004243315,0.17801047120418878,0.7839999999999999,0.3764988009592326,0.493813273340832,0.09199999999999998,0.3348837209302328,0.0,0.0,2.0
0.5304101838755315,0.25340314136125675,0.0,0.48920863309352514,0.6670416197975246,0.06099999999999999,0.6593023255813953,0.0,0.0,3.0
0.4964639321074884,0.2680628272251313,0.412,0.5671462829736211,0.45331833520809894,0.09699999999999999,0.5034883720930233,0.0,0.0,3.0
0.3974540311174053,0.3717277486910999,0.815,0.3165467625899281,0.4735658042744646,0.09199999999999998,0.3069767441860466,0.0,0.10999999999999999,0.0
0.2828854314002882,0.2659685863874348,0.771,0.4556354916067147,0.55568053993251,0.108,0.2872093023255814,0.0,0.24,0.0
0.3960396039604035,0.24293193717277517,0.7729999999999999,0.38848920863309344,0.59392575928009,0.09699999999999999,0.33720930232558144,0.0,0.06,0.0
0.4229137199434376,0.26910994764397933,0.775,0.3764988009592326,0.5073115860517436,0.103,0.35116279069767453,0.0,0.0,0.0
0.3932107496463999,0.287958115183246,0.7929999999999999,0.3465227817745803,0.5579302587176596,0.08700000000000001,0.3186046511627908,0.0,0.16999999999999998,0.0
0.48231966053748465,0.3832460732984295,0.8529999999999999,0.34292565947242204,0.42519685039370003,0.09199999999999998,0.30000000000000004,0.0,0.14,1.0
0.418670438472418,0.34031413612565475,0.8689999999999999,0.35851318944844124,0.38132733408323816,0.089,0.32558139534883734,0.0,0.28,1.0
0.45120226308344513,0.3130890052356021,0.806,0.2685851318944844,0.3835770528683913,0.103,0.4,0.0,0.15,1.0
0.2956152758133044,0.2816753926701574,0.7839999999999999,0.5827338129496403,0.4881889763779519,0.11100000000000002,0.27441860465116297,0.0,0.0,1.0
0.3253182461103137,0.23979057591623043,0.775,0.5707434052757794,0.562429696287964,0.101,0.28604651162790706,0.0,0.8999999999999999,1.0
0.33521923620934047,0.2712041884816754,0.635,0.41007194244604306,0.5703037120359937,0.09199999999999998,0.3627906976744186,0.038293216630196934,0.21999999999999997,1.0
0.6803394625176793,0.4973821989528797,0.8420000000000001,0.21223021582733811,0.18672665916760245,0.03699999999999999,0.4011627906976746,0.0,0.37,2.0
0.40594059405941607,0.4125654450261782,0.815,0.2865707434052758,0.4701912260967376,0.018,0.34302325581395365,0.0,0.0,2.0
0.33521923620934047,0.37486910994764444,0.7549999999999999,0.35011990407673854,0.4431946006749161,0.08399999999999999,0.3476744186046512,0.0,0.0,2.0
0.6237623762376217,0.30575916230366507,0.073,0.4364508393285371,0.59392575928009,0.020999999999999998,0.6313953488372096,0.0,0.28,3.0
0.3295615275813333,0.6157068062827229,0.0,0.5707434052757794,0.5376827896512939,0.0,0.3500000000000002,0.47921225382932164,0.0,5.0
0.776520509193773,0.7497382198952882,0.408,0.3621103117505995,0.0,0.049999999999999996,0.344186046511628,0.5831509846827133,0.0,5.0
0.30693069306931875,0.6450812896114633,0.0,0.8105515587529976,0.5264341957255354,0.008,0.3674418604651165,0.1838074398249453,0.0,5.0
0.2800565770862846,0.35602094240837734,0.7679999999999999,0.3249400479616307,0.46344206974128177,0.08999999999999998,0.3395348837209303,0.0,0.0,0.0
0.34087694483734765,0.29947643979057603,0.7879999999999999,0.4772182254196643,0.5073115860517436,0.103,0.2813953488372094,0.0,0.21,1.0
