Hair,Feathers,Eggs,Milk,Airborne,Aquatic,Predator,Toothed,Backbone,Breathes,Venomous,Fins,Legs,Tail,Domestic,Catsize,Type
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-0.01729505868580238,-0.004484819772544234,1.002401647379708,-0.010123945130045081,0.006261949265000503,0.013783302903456675,0.02058312797967805,-0.0022476797820197105,0.002301954842032899,0.9839834749476076,-0.017893413914356133,0.01777913229430427,-0.0053003687003650235,-0.008748686625242632,-0.012252465951203313,-0.0005213089159749822,6.0
-0.027348623209110558,-0.003829212791165046,0.9685098466783882,0.020470992883774283,-0.03597683466246015,1.027599738115631,1.0272940459853144,0.04111314871001373,-0.015588795061154577,-0.04570640874969776,0.017222947292016483,-0.0031378299697727226,0.9576962887556455,-0.02392091233272744,-0.025784888471663173,0.9588234212842192,6.0
0.046507179278272776,-0.12963589262198263,1.0847043933059974,-0.038490159879038095,-0.11824049127447293,0.1719342171517789,1.1490099543766927,0.006833086908534742,-0.06953991045037354,0.11028660938250029,-0.10582511780536984,-0.07513221746841424,0.14010040000092394,0.04450885319453161,0.09509053835111815,0.0846859551927508,6.0
-0.01160029710737054,-0.0036698027043883773,0.993291739322689,-0.021935736246968967,0.027094964680300045,0.023861320605019786,0.9731757271302778,0.016075381234560822,-0.01788348847088607,-0.024803636384859724,0.022630771801526364,-0.030037212807880666,0.02656696396008673,0.0102336642971487,-0.020990748862584445,0.026825238143330904,6.0
-0.11078123599086655,-0.002159282075254401,0.9589627455458969,0.029225123119353155,-0.010143542763541643,0.06180907204118443,1.011542332131372,0.06894720409015295,-0.06504996424860389,0.018148900477726947,-0.07194377335680341,-0.0013906818193243737,0.03470643479012019,0.06391289562204089,-0.07043282436622164,0.045775019582642136,6.0
0.007727880073870654,-0.002246035436977986,0.9870566698162264,0.00234224034005565,-0.006089778910885631,0.9847720789372957,0.9847854472288443,0.019123487129959562,0.015094811548804404,-0.015552522394717066,0.012049003489591278,0.0003679749077369972,0.7427374205809817,-0.014068400166225677,-0.014683990852334211,0.00976394932675074,6.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,5.0
0.05680787408300689,0.0331009591504761,1.0446994609746787,-0.003447831338275842,0.05380518060350468,-0.047069490774022546,0.06324267203863629,-0.005164282782414295,-0.021777642249458506,1.0421905227637536,0.05419605957231425,-0.013432493050878047,0.7889202533216638,-0.02628603529940476,0.037506998178460364,-0.046080555515008385,5.0
0.017695448655372033,-0.006998782492170864,1.02121308484574,0.014682410273930347,0.027030715176345605,0.017224954206017377,0.003009917625297008,0.027967661402793838,0.016975361317642983,1.006729333226615,-0.013413135817103598,0.024559454704528985,0.7198793450410609,-0.003941552041345636,0.0008228490435379281,0.017120728141353736,5.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,5.0
0.04135093220085471,0.06512771379926516,1.0183979038018949,-0.05031531895829791,0.04873940948302932,0.015394826169103527,-0.033284168539672004,-0.018262398960102514,0.05676011072720597,1.0457675537189497,-0.05960210107625507,-0.010774794664101537,0.7219625340930168,-0.020242201502087595,0.007660557999926474,0.001901021247828414,5.0
0.03540795224714461,0.025223025396932917,1.0380983161401878,0.044938316804994334,0.0473904166432177,-0.058821214061976164,0.05251774038047662,0.000678003937372818,0.011461079891233603,0.9916862986145367,-0.0332753050903842,0.015775594339070675,0.7273208815329858,-0.025605189041310525,-0.041947368062516956,-0.05278124570995346,5.0
1.0562742984692621,0.029060849300277584,0.9770804151441627,-0.03440294841658795,0.9635532101852236,-0.016849477117910648,-0.0007765236171408744,-0.06219750730153745,0.023486461315517248,1.028327799083348,0.96448811868964,-0.005533399995891022,0.7737154812251484,-0.0055706469840659635,0.9382984389756244,-0.010560709086662125,5.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,5.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,0.0,5.0
0.012982571083959504,-0.0003272773529338844,0.9800466372690975,-0.05851181776419578,0.05599726049535066,-0.023401193509717345,-0.047819690718342134,-0.011167329858941397,0.023076535664026968,0.9644541542554003,-0.023415478377591493,0.002390693163713815,0.7270089364419344,-0.006379819650687817,0.051540882831136184,-0.012626719982971072,5.0
-0.0010931524547629855,-0.08517887514389891,0.9895940682291816,0.10095651320880727,0.13046713089328946,-0.08290893208258182,0.10264760408205152,-0.07540761553797229,-0.0397663770653396,1.0168633134902603,-0.013288406916035063,-0.08415411875516016,0.7278732275553613,-0.05248505331481873,-0.010973278460839812,0.0168202232101348,5.0
0.036413130071874515,-0.08714913235077057,0.9054924033336083,0.025216636946364925,0.10869567522995807,0.06602555889688803,-0.06272009089287744,0.013506245492936447,-0.029532332396912817,1.0631226134942022,-0.07931919296333523,0.04218753794699039,0.8525393157211051,0.10831872720015666,0.03395885570887137,0.004154092208110776,5.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,5.0
0.10409745333180243,0.05965385334997119,1.0342489149253402,0.10845957746253419,0.9232689260891268,0.10377926782283577,0.03704210670435521,-0.018599461567653935,-0.008737510078774852,1.0086839726790127,0.08103405782235798,-0.038678809149141395,0.7991346627918767,0.04915419447188519,0.08414321309422684,0.003691499370916998,5.0
0.09039055659628713,0.09122637724560226,0.9853313133593186,0.05639146405300958,0.9155970797578252,0.05299707766116035,0.08982883412663926,0.04358257309049299,-0.06408365348085748,0.9823064535226447,-0.012471514139383232,0.08358832635790923,0.6782534808033455,0.048863039390885835,-0.010326145520107372,0.028721981723759678,5.0
0.07501024181339057,0.004232384240354089,1.0233919292384848,0.02145830356344485,0.9619684502634582,-0.012634162407413017,-0.021937779097068278,-0.006605329664969692,-0.07177737390854762,0.9299540266877783,0.07107022361598167,-0.004729333894578153,0.8267328946124339,-0.005857249401588891,0.02169073977518261,-0.014682608573815556,5.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,0.0,5.0
0.8857208297629502,0.13162554037887703,0.9947140279547135,-0.06171010035889265,0.8976615715945411,-0.025359652127115863,-0.0441740226601205,0.08643293878994561,0.03944590138972744,0.9205798445827962,0.09339739818880174,-0.033445009771481175,0.6901563738742359,-0.10967245734715425,0.05468884957207986,0.12104762020226789,5.0
0.9804750872782626,-0.007167496056333677,1.0075079464383097,0.011337659064062516,1.0054210129097296,-0.0034997482858641045,0.00345274794311385,5.225931392437101e-05,-0.005551251072948544,0.9866521708557531,0.012859384588014116,0.006122638062241692,0.7484516221694016,-0.01218788116233432,-0.013521510366180023,-0.01768668799250281,5.0
0.9214024526473965,-0.015824073787481723,1.002824643899219,0.022311896811590952,0.9991922459692134,-0.041548977850572884,0.056249187769975624,-0.06379735107977735,0.043170979110400326,0.9718341483113347,-0.06948527562292962,-0.022793170984682032,0.7804251912654441,-0.06414424642163624,-0.004131108021230571,-0.045863080549193275,5.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0
0.010668024431545393,-0.00935448007598056,0.9955072800119169,-0.008807922383169443,0.003947720030038749,0.9898636802936206,0.0022044645370053223,0.990381865352303,1.0014295684029582,0.9938430536823588,0.003996262375119393,-0.006794610087109534,0.5039110007646536,0.010455832673133145,0.009733728502908302,-0.005697654557422622,4.0
0.0022544857074930816,-0.0056097459592466805,0.9958019194715603,0.007909759554813434,-0.004883324632285018,1.0025204837568888,0.006614377997487516,0.9914181997269335,0.9917801805600134,1.0112432772887072,0.008371178168652101,-0.001079516577734049,0.511693570040944,0.009494287881715748,0.001776881739750724,0.0078098656969147855,4.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0
0.0022544857074930816,-0.0056097459592466805,0.9958019194715603,0.007909759554813434,-0.004883324632285018,1.0025204837568888,0.006614377997487516,0.9914181997269335,0.9917801805600134,1.0112432772887072,0.008371178168652101,-0.001079516577734049,0.511693570040944,0.009494287881715748,0.001776881739750724,0.0078098656969147855,4.0
0.010668024431545393,-0.00935448007598056,0.9955072800119169,-0.008807922383169443,0.003947720030038749,0.9898636802936206,0.0022044645370053223,0.990381865352303,1.0014295684029582,0.9938430536823588,0.003996262375119393,-0.006794610087109534,0.5039110007646536,0.010455832673133145,0.009733728502908302,-0.005697654557422622,4.0
0.0022544857074930816,-0.0056097459592466805,0.9958019194715603,0.007909759554813434,-0.004883324632285018,1.0025204837568888,0.006614377997487516,0.9914181997269335,0.9917801805600134,1.0112432772887072,0.008371178168652101,-0.001079516577734049,0.511693570040944,0.009494287881715748,0.001776881739750724,0.0078098656969147855,4.0
0.0022544857074930816,-0.0056097459592466805,0.9958019194715603,0.007909759554813434,-0.004883324632285018,1.0025204837568888,0.006614377997487516,0.9914181997269335,0.9917801805600134,1.0112432772887072,0.008371178168652101,-0.001079516577734049,0.511693570040944,0.009494287881715748,0.001776881739750724,0.0078098656969147855,4.0
-0.0019605940585465955,-0.014072194502667433,0.995013160424245,-0.005342641838506817,0.00848091614197168,0.9851048514176203,0.9872754186530519,0.9879061804710143,0.993460677535276,1.0104767394130225,-0.013515961286557368,-0.007909604482947169,0.5132760851181108,0.9848929129354422,-0.011781195150602816,-0.006856112571918914,4.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0
-0.0019605940585465955,-0.014072194502667433,0.995013160424245,-0.005342641838506817,0.00848091614197168,0.9851048514176203,0.9872754186530519,0.9879061804710143,0.993460677535276,1.0104767394130225,-0.013515961286557368,-0.007909604482947169,0.5132760851181108,0.9848929129354422,-0.011781195150602816,-0.006856112571918914,4.0
-0.0019605940585465955,-0.014072194502667433,0.995013160424245,-0.005342641838506817,0.00848091614197168,0.9851048514176203,0.9872754186530519,0.9879061804710143,0.993460677535276,1.0104767394130225,-0.013515961286557368,-0.007909604482947169,0.5132760851181108,0.9848929129354422,-0.011781195150602816,-0.006856112571918914,4.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0
-0.0019605940585465955,-0.014072194502667433,0.995013160424245,-0.005342641838506817,0.00848091614197168,0.9851048514176203,0.9872754186530519,0.9879061804710143,0.993460677535276,1.0104767394130225,-0.013515961286557368,-0.007909604482947169,0.5132760851181108,0.9848929129354422,-0.011781195150602816,-0.006856112571918914,4.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
0.026139840710748347,-0.00501037016832351,1.0325574456333315,-0.009127443086658946,-0.017147881521880112,0.02527938278096317,1.0106072890545839,0.9815868743083584,1.0170419641279902,0.9985968730226925,0.019282123316953937,0.013608102173625933,-0.0022828628240777068,1.0316523169577572,0.0037047073883822476,0.029763755127744367,2.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.043117430795024336,-0.02837027943094547,0.9787415726572106,-0.015311339043979712,-0.008849878573926644,0.005365932748379568,0.9750590236091,1.0456230415336933,0.9520339797558383,1.0119876533530707,0.03296224525571732,0.04254895988940354,0.03464841200189445,0.9813467761219473,0.005060679371532868,-0.001875050229761028,2.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.026139840710748347,-0.00501037016832351,1.0325574456333315,-0.009127443086658946,-0.017147881521880112,0.02527938278096317,1.0106072890545839,0.9815868743083584,1.0170419641279902,0.9985968730226925,0.019282123316953937,0.013608102173625933,-0.0022828628240777068,1.0316523169577572,0.0037047073883822476,0.029763755127744367,2.0
0.02578629745645117,-0.018041308189304824,1.0109240210596557,-0.0304090897473302,0.008397163284385967,-0.0027875116758079555,1.0169344212618283,0.9881247357415747,1.0205912437048392,1.0002108829619438,0.036282724712461335,-0.0007818581625598862,0.021245992522071124,1.0352701408182088,0.013999127971668213,0.01640329215683546,2.0
0.026139840710748347,-0.00501037016832351,1.0325574456333315,-0.009127443086658946,-0.017147881521880112,0.02527938278096317,1.0106072890545839,0.9815868743083584,1.0170419641279902,0.9985968730226925,0.019282123316953937,0.013608102173625933,-0.0022828628240777068,1.0316523169577572,0.0037047073883822476,0.029763755127744367,2.0
0.02578629745645117,-0.018041308189304824,1.0109240210596557,-0.0304090897473302,0.008397163284385967,-0.0027875116758079555,1.0169344212618283,0.9881247357415747,1.0205912437048392,1.0002108829619438,0.036282724712461335,-0.0007818581625598862,0.021245992522071124,1.0352701408182088,0.013999127971668213,0.01640329215683546,2.0
0.026139840710748347,-0.00501037016832351,1.0325574456333315,-0.009127443086658946,-0.017147881521880112,0.02527938278096317,1.0106072890545839,0.9815868743083584,1.0170419641279902,0.9985968730226925,0.019282123316953937,0.013608102173625933,-0.0022828628240777068,1.0316523169577572,0.0037047073883822476,0.029763755127744367,2.0
0.026139840710748347,-0.00501037016832351,1.0325574456333315,-0.009127443086658946,-0.017147881521880112,0.02527938278096317,1.0106072890545839,0.9815868743083584,1.0170419641279902,0.9985968730226925,0.019282123316953937,0.013608102173625933,-0.0022828628240777068,1.0316523169577572,0.0037047073883822476,0.029763755127744367,2.0
